CustomerID,Age,Gender,Segment,NPS,account_age_days,age_group,nps_category,total_purchase_value,total_frequency,product_diversity,Plan,subscription_duration_days,subscription_age_days,is_active,last_interaction_date,total_interactions,total_late_payments,payment_count,late_payment_rate,payment_risk_score,PageViews,TimeSpent(minutes),engagement_ratio,engagement_intensity,total_actions,add_to_cart_count,search_count,click_count,unique_pages,cart_conversion_rate,search_intensity,page_diversity,Logins,frequency_score,engagement_score,avg_rating,avg_comment_length,sentiment_score,is_negative,is_positive,emails_sent,emails_opened,emails_clicked,open_rate,click_rate,click_through_rate,marketing_engagement,ChurnLabel,Recency,Frequency,Monetary,r_score,f_score,m_score,rfm_score,rfm_segment,Gender_Female,Gender_Male,Segment_Segment A,Segment_Segment B,Segment_Segment C,nps_category_Detractor,nps_category_Passive,nps_category_Promoter,days_since_last_interaction
11832,41,Male,Segment B,1,636,1,Detractor,2945.31,32,5,2828.649426229508,528,1044,0,2022-12-19,41,43,3,10.75,462.25,95,13,0.13541666666666666,1235,3,0,3,0,3,0.0,0.75,0.75,20,4,80,3.0,90.0,0.6,0,0,3,3,3,0.75,0.75,0.75,0.5625,1,11,640,2945.31,5,4,3,12,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11
11833,34,Male,Segment A,2,1047,0,Detractor,2112.62,47,7,2718.572922824302,676,962,0,2022-06-04,12,38,3,9.5,361.0,10,10,0.9090909090909091,100,49,16,14,19,14,0.32,0.28,0.28,11,30,330,5.0,76.0,1.0,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,209,517,2112.62,1,4,2,7,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,209
11834,28,Female,Segment A,7,459,0,Passive,2288.66,23,6,2850.765112903226,702,906,0,2022-06-12,16,13,3,3.25,42.25,96,60,0.6185567010309279,5760,31,15,8,8,13,0.46875,0.25,0.40625,16,4,64,3.0,143.0,0.6,0,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,201,368,2288.66,2,3,3,8,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,201
11835,34,Male,Segment B,2,1049,0,Detractor,6080.61,43,9,2720.9656097560974,338,479,0,2022-11-25,23,80,3,20.0,1600.0,51,17,0.3269230769230769,867,45,17,15,13,12,0.3695652173913043,0.32608695652173914,0.2608695652173913,6,1,6,5.0,125.0,1.0,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,35,258,6080.61,4,2,5,11,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,35
11836,54,Female,Segment A,2,1089,2,Detractor,1318.1599999999999,16,3,2723.1385667752443,757,1364,0,2022-10-24,31,68,3,17.0,1156.0,46,27,0.574468085106383,1242,10,5,5,0,8,0.45454545454545453,0.45454545454545453,0.7272727272727273,18,1,18,2.0,47.0,0.4,1,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,67,288,1318.1599999999999,3,3,2,8,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67
11837,23,Female,Segment A,0,21,3,Detractor,2959.14,41,6,2828.649426229508,404,646,0,2022-12-28,16,4,3,1.0,4.0,41,67,1.5952380952380953,2747,15,4,6,5,9,0.25,0.375,0.5625,18,1,18,2.0,114.0,0.4,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,2,738,2959.14,5,4,3,12,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
11838,36,Female,Segment B,8,387,1,Passive,2210.0299999999997,14,4,2850.765112903226,265,1150,0,2022-06-22,11,7,3,1.75,12.25,91,29,0.31521739130434784,2639,33,7,16,10,13,0.20588235294117646,0.47058823529411764,0.38235294117647056,26,30,780,1.0,92.0,0.2,1,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,191,364,2210.0299999999997,2,3,3,8,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,191
11839,46,Female,Segment C,2,1314,1,Detractor,3980.09,49,8,2714.759176470588,67,215,0,2022-12-24,42,64,3,16.0,1024.0,39,35,0.875,1365,18,6,4,8,9,0.3157894736842105,0.21052631578947367,0.47368421052631576,20,1,20,1.0,66.0,0.2,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,1,6,980,3980.09,5,5,4,14,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6
11840,28,Male,Segment C,6,1441,0,Detractor,3788.07,37,8,2718.572922824302,573,1391,0,2022-07-04,4,7,3,1.75,12.25,38,76,1.9487179487179487,2888,35,6,14,15,13,0.16666666666666666,0.3888888888888889,0.3611111111111111,9,30,270,5.0,129.0,1.0,0,1,3,3,3,0.75,0.75,0.75,0.5625,0,179,333,3788.07,2,3,4,9,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,179
11841,69,Male,Segment A,6,382,2,Detractor,4603.29,59,9,2824.68776096823,522,752,0,2021-02-04,12,3,3,0.75,2.25,93,17,0.18085106382978725,1581,40,13,12,15,13,0.3170731707317073,0.2926829268292683,0.3170731707317073,18,1,18,5.0,50.0,1.0,0,1,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,694,1062,4603.29,1,5,5,11,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,694
11842,56,Male,Segment C,2,276,2,Detractor,4150.52,50,9,2816.218536977492,388,966,0,2022-11-10,56,37,3,9.25,342.25,15,14,0.875,210,14,5,4,5,10,0.3333333333333333,0.26666666666666666,0.6666666666666666,24,30,720,1.0,96.0,0.2,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,50,1200,4150.52,3,5,4,12,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,50
11843,40,Male,Segment A,3,466,1,Detractor,1458.6399999999999,19,3,2859.17713622291,5,150,0,2022-07-20,5,50,3,12.5,625.0,50,2,0.0392156862745098,100,30,9,8,13,10,0.2903225806451613,0.25806451612903225,0.3225806451612903,7,30,210,2.0,108.0,0.4,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,163,133,1458.6399999999999,2,2,2,6,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,163
11844,49,Female,Segment C,6,899,1,Detractor,6126.76,73,10,2905.6960032626425,388,860,0,2022-11-08,6,6,3,1.5,9.0,96,10,0.10309278350515463,960,32,15,10,7,11,0.45454545454545453,0.30303030303030304,0.3333333333333333,19,4,76,5.0,43.0,1.0,0,1,9,9,9,0.9,0.9,0.9,0.81,0,52,1387,6126.76,3,5,5,13,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,52
11845,33,Male,Segment A,0,921,0,Detractor,1847.8,29,4,2664.971951219512,108,895,0,2022-11-04,43,26,3,6.5,169.0,46,10,0.2127659574468085,460,8,3,3,2,7,0.3333333333333333,0.3333333333333333,0.7777777777777778,19,30,570,3.0,142.0,0.6,0,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,56,551,1847.8,3,4,2,9,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,56
11846,60,Male,Segment B,3,164,2,Detractor,4460.57,42,7,2828.649426229508,750,756,0,2022-08-30,13,6,3,1.5,9.0,77,10,0.1282051282051282,770,3,2,1,0,3,0.5,0.25,0.75,8,1,8,1.0,118.0,0.2,1,0,9,9,9,0.9,0.9,0.9,0.81,0,122,336,4460.57,2,3,5,10,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,122
11847,25,Female,Segment B,0,1057,3,Detractor,3952.77,37,7,2718.572922824302,444,1445,0,2022-12-29,38,41,3,10.25,420.25,62,29,0.4603174603174603,1798,44,13,16,15,14,0.28888888888888886,0.35555555555555557,0.3111111111111111,5,4,20,4.0,111.0,0.8,0,1,3,3,3,0.75,0.75,0.75,0.5625,1,1,185,3952.77,5,2,4,11,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
11848,35,Female,Segment C,7,1197,0,Passive,5231.66,42,9,2828.649426229508,646,719,0,2022-08-27,7,12,3,3.0,36.0,58,68,1.152542372881356,3944,32,12,9,11,14,0.36363636363636365,0.2727272727272727,0.42424242424242425,11,1,11,5.0,76.0,1.0,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,125,462,5231.66,2,3,5,10,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,125
11849,69,Female,Segment A,7,482,2,Passive,2591.08,39,6,2850.765112903226,69,90,0,2022-11-07,19,7,3,1.75,12.25,68,88,1.2753623188405796,5984,1,1,0,0,1,0.5,0.0,0.5,25,30,750,3.0,121.0,0.6,0,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,53,975,2591.08,3,5,3,11,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53
11850,27,Male,Segment B,2,876,0,Detractor,1311.17,11,2,2720.9656097560974,459,1386,0,2020-01-01,3,68,3,17.0,1156.0,29,29,0.9666666666666667,841,47,15,15,17,14,0.3125,0.3125,0.2916666666666667,30,4,120,1.0,85.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,1,1094,330,1311.17,1,3,2,6,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1094
11851,29,Female,Segment B,2,286,0,Detractor,101.94,7,1,2790.271692073171,28,555,0,2022-12-01,18,83,3,20.75,1722.25,22,27,1.173913043478261,594,26,7,8,11,11,0.25925925925925924,0.2962962962962963,0.4074074074074074,6,1,6,4.0,88.0,0.8,0,1,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,29,42,101.94,4,1,1,6,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29
11852,22,Female,Segment C,0,1358,3,Detractor,3899.85,40,9,2832.731828298887,11,906,0,2022-12-13,59,79,3,19.75,1560.25,10,22,2.0,220,34,8,11,15,13,0.22857142857142856,0.3142857142857143,0.37142857142857144,28,4,112,4.0,92.0,0.8,0,1,9,9,9,0.9,0.9,0.9,0.81,1,17,1120,3899.85,5,5,4,14,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17
11853,64,Male,Segment A,2,676,2,Detractor,1455.13,20,3,2905.6960032626425,75,363,0,2022-08-17,16,3,3,0.75,2.25,77,48,0.6153846153846154,3696,33,9,12,12,12,0.2647058823529412,0.35294117647058826,0.35294117647058826,25,4,100,5.0,105.0,1.0,0,1,1,1,1,0.5,0.5,0.5,0.25,0,135,500,1455.13,2,4,2,8,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,135
11854,34,Female,Segment A,2,1116,0,Detractor,1842.4,21,4,2664.971951219512,118,390,0,2022-12-04,37,109,3,27.25,2970.25,46,17,0.3617021276595745,782,6,3,2,1,6,0.42857142857142855,0.2857142857142857,0.8571428571428571,5,30,150,4.0,105.0,0.8,0,1,9,9,9,0.9,0.9,0.9,0.81,1,26,105,1842.4,4,1,2,7,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26
11855,67,Female,Segment C,3,149,2,Detractor,3909.26,32,7,2720.9656097560974,373,1312,0,2022-12-26,41,68,3,17.0,1156.0,68,24,0.34782608695652173,1632,46,10,22,14,13,0.2127659574468085,0.46808510638297873,0.2765957446808511,1,4,4,4.0,59.0,0.8,0,1,1,1,1,0.5,0.5,0.5,0.25,1,4,32,3909.26,5,1,4,10,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4
11856,61,Female,Segment A,3,313,2,Detractor,4820.18,65,10,2828.649426229508,181,414,0,2022-12-06,3,82,3,20.5,1681.0,34,35,1.0,1190,23,6,10,7,11,0.25,0.4166666666666667,0.4583333333333333,23,4,92,1.0,115.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,1,24,1495,4820.18,4,5,5,14,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24
11857,31,Female,Segment B,4,489,0,Detractor,4237.88,21,7,2689.6225463743676,297,355,0,2022-07-27,16,9,3,2.25,20.25,56,49,0.8596491228070176,2744,7,2,4,1,6,0.25,0.5,0.75,23,4,92,1.0,166.0,0.2,1,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,156,483,4237.88,2,4,4,10,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,156
11858,67,Male,Segment C,0,1138,2,Detractor,1401.0900000000001,10,2,2824.68776096823,108,558,0,2022-12-28,45,99,3,24.75,2450.25,7,15,1.875,105,30,7,11,12,14,0.22580645161290322,0.3548387096774194,0.45161290322580644,18,4,72,3.0,100.0,0.6,0,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,2,180,1401.0900000000001,5,2,2,9,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
11859,45,Male,Segment A,1,1229,1,Detractor,2156.36,46,7,2720.9656097560974,1040,1192,0,2022-10-22,15,51,3,12.75,650.25,85,13,0.1511627906976744,1105,32,8,14,10,13,0.24242424242424243,0.42424242424242425,0.3939393939393939,29,1,29,2.0,126.0,0.4,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,1,69,1334,2156.36,3,5,2,10,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,69
11860,62,Male,Segment B,0,329,2,Detractor,3260.7200000000003,32,5,2760.524358974359,277,428,0,2022-12-22,31,78,3,19.5,1521.0,72,2,0.0273972602739726,144,27,4,12,11,13,0.14285714285714285,0.42857142857142855,0.4642857142857143,15,30,450,4.0,84.0,0.8,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,8,480,3260.7200000000003,5,4,4,13,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8
11861,38,Male,Segment B,3,274,1,Detractor,2607.04,38,6,2761.3344992295843,37,72,0,2022-12-05,49,48,3,12.0,576.0,22,34,1.4782608695652173,748,22,6,11,5,9,0.2608695652173913,0.4782608695652174,0.391304347826087,6,1,6,4.0,106.0,0.8,0,1,3,3,3,0.75,0.75,0.75,0.5625,1,25,228,2607.04,4,2,3,9,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,25
11862,64,Female,Segment A,3,810,2,Detractor,1023.36,7,2,2664.971951219512,588,1163,0,2022-12-24,43,24,3,6.0,144.0,89,28,0.3111111111111111,2492,19,5,7,7,11,0.25,0.35,0.55,29,1,29,3.0,119.0,0.6,0,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,6,203,1023.36,5,2,1,8,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6
11863,20,Male,Segment C,5,664,3,Detractor,2967.73,33,6,2816.218536977492,55,601,0,2022-07-03,5,13,3,3.25,42.25,67,6,0.08823529411764706,402,5,1,3,1,5,0.16666666666666666,0.5,0.8333333333333334,3,30,90,1.0,75.0,0.2,1,0,3,3,3,0.75,0.75,0.75,0.5625,0,180,99,2967.73,2,1,3,6,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,180
11864,19,Female,Segment B,1,1387,3,Detractor,1618.2199999999998,24,4,2859.17713622291,804,942,0,2022-11-27,11,6,3,1.5,9.0,9,74,7.4,666,29,9,13,7,13,0.3,0.43333333333333335,0.43333333333333335,11,30,330,1.0,68.0,0.2,1,0,7,7,7,0.875,0.875,0.875,0.765625,0,33,264,1618.2199999999998,4,3,2,9,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33
11865,21,Female,Segment B,3,1218,3,Detractor,2318.53,29,4,2648.6417537942666,515,836,0,2022-12-15,47,87,3,21.75,1892.25,49,3,0.06,147,28,8,9,11,12,0.27586206896551724,0.3103448275862069,0.41379310344827586,2,4,8,4.0,101.0,0.8,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,15,58,2318.53,5,1,3,9,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15
11866,60,Female,Segment A,3,993,2,Detractor,2089.54,21,3,2722.5928129829986,248,1303,0,2022-12-28,20,90,3,22.5,2025.0,12,11,0.8461538461538461,132,30,10,9,11,12,0.3225806451612903,0.2903225806451613,0.3870967741935484,19,1,19,3.0,142.0,0.6,0,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,1,2,399,2089.54,5,3,2,10,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
11867,37,Male,Segment B,1,441,1,Detractor,752.15,8,1,2718.572922824302,304,494,0,2022-09-08,3,6,3,1.5,9.0,10,56,5.090909090909091,560,21,8,7,6,10,0.36363636363636365,0.3181818181818182,0.45454545454545453,13,30,390,2.0,129.0,0.4,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,113,104,752.15,2,1,1,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,113
11868,27,Male,Segment A,3,209,0,Detractor,4192.7,29,7,2760.524358974359,1156,1374,0,2022-11-18,36,52,3,13.0,676.0,69,29,0.4142857142857143,2001,38,12,7,19,14,0.3076923076923077,0.1794871794871795,0.358974358974359,24,4,96,2.0,47.0,0.4,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,42,696,4192.7,4,4,4,12,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,42
11869,22,Male,Segment A,1,1371,3,Detractor,1883.0600000000002,24,5,2689.6225463743676,447,819,0,2021-11-25,3,12,3,3.0,36.0,30,90,2.903225806451613,2700,1,0,1,0,1,0.0,0.5,0.5,30,4,120,1.0,127.0,0.2,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,400,720,1883.0600000000002,1,4,2,7,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,400
11870,39,Female,Segment C,3,294,1,Detractor,2138.08,23,4,2859.17713622291,222,526,0,2022-12-20,33,24,3,6.0,144.0,11,6,0.5,66,45,15,15,15,14,0.32608695652173914,0.32608695652173914,0.30434782608695654,3,1,3,4.0,93.0,0.8,0,1,7,7,7,0.875,0.875,0.875,0.765625,1,10,69,2138.08,5,1,2,8,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10
11871,35,Male,Segment B,3,456,0,Detractor,5238.34,68,10,2828.649426229508,11,280,0,2022-12-13,54,66,3,16.5,1089.0,84,11,0.12941176470588237,924,2,0,1,1,1,0.0,0.3333333333333333,0.3333333333333333,20,4,80,5.0,66.0,1.0,0,1,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,17,1360,5238.34,5,5,5,15,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,17
11872,69,Male,Segment A,3,576,2,Detractor,4332.95,57,9,2720.9656097560974,113,293,0,2022-06-09,4,5,3,1.25,6.25,13,26,1.8571428571428572,338,18,6,6,6,11,0.3157894736842105,0.3157894736842105,0.5789473684210527,4,30,120,5.0,97.0,1.0,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,204,228,4332.95,1,2,5,8,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,204
11873,45,Female,Segment B,1,1165,1,Detractor,3334.71,39,6,2816.218536977492,1366,1396,0,2022-07-15,27,58,3,14.5,841.0,97,17,0.17346938775510204,1649,17,6,4,7,11,0.3333333333333333,0.2222222222222222,0.6111111111111112,6,30,180,4.0,116.0,0.8,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,168,234,3334.71,2,2,4,8,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,168
11874,45,Male,Segment A,3,152,1,Detractor,1425.05,14,4,2761.3344992295843,404,533,0,2022-12-24,23,59,3,14.75,870.25,11,32,2.6666666666666665,352,22,11,7,4,12,0.4782608695652174,0.30434782608695654,0.5217391304347826,19,4,76,2.0,64.0,0.4,1,0,9,9,9,0.9,0.9,0.9,0.81,1,6,266,1425.05,5,3,2,10,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6
11875,66,Female,Segment C,2,423,2,Detractor,1911.46,18,6,2850.765112903226,460,1319,0,2022-07-06,15,95,3,23.75,2256.25,86,11,0.12643678160919541,946,1,1,0,0,1,0.5,0.0,0.5,30,1,30,4.0,64.0,0.8,0,1,3,3,3,0.75,0.75,0.75,0.5625,1,177,540,1911.46,2,4,2,8,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,177
11876,58,Female,Segment C,0,615,2,Detractor,5210.75,38,8,2859.7781433224754,94,162,0,2022-10-27,47,68,3,17.0,1156.0,83,5,0.05952380952380952,415,21,9,4,8,11,0.4090909090909091,0.18181818181818182,0.5,25,4,100,2.0,64.0,0.4,1,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,64,950,5210.75,3,5,5,13,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64
11877,53,Male,Segment A,6,1108,2,Detractor,2687.58,28,5,2824.68776096823,151,446,0,2022-11-21,17,7,3,1.75,12.25,47,13,0.2708333333333333,611,34,8,9,17,14,0.22857142857142856,0.2571428571428571,0.4,15,30,450,1.0,76.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,0,39,420,2687.58,4,3,3,10,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,39
11878,61,Female,Segment B,3,53,2,Detractor,3641.05,41,7,2790.271692073171,320,455,0,2021-09-14,2,59,3,14.75,870.25,51,31,0.5961538461538461,1581,6,0,3,3,6,0.0,0.42857142857142855,0.8571428571428571,11,30,330,2.0,99.0,0.4,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,472,451,3641.05,1,3,4,8,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,472
11879,53,Male,Segment B,8,867,2,Passive,3713.09,25,8,2722.5928129829986,83,439,0,2022-11-26,11,5,3,1.25,6.25,8,18,2.0,144,25,13,4,8,11,0.5,0.15384615384615385,0.4230769230769231,25,1,25,4.0,124.0,0.8,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,34,625,3713.09,4,4,4,12,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,34
11880,38,Female,Segment A,9,1409,1,Promoter,4220.66,54,9,2850.765112903226,560,844,0,2022-12-10,3,7,3,1.75,12.25,38,75,1.9230769230769231,2850,23,5,11,7,12,0.20833333333333334,0.4583333333333333,0.5,19,4,76,3.0,117.0,0.6,0,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,20,1026,4220.66,4,5,4,13,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20
11881,43,Female,Segment C,5,101,1,Detractor,2096.1,25,5,2859.7781433224754,352,404,0,2022-12-23,8,3,3,0.75,2.25,83,61,0.7261904761904762,5063,45,11,20,14,13,0.2391304347826087,0.43478260869565216,0.2826086956521739,8,1,8,4.0,147.0,0.8,0,1,7,7,7,0.875,0.875,0.875,0.765625,0,7,200,2096.1,5,2,2,9,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7
11882,33,Male,Segment A,0,755,0,Detractor,532.44,5,1,2718.572922824302,509,1212,0,2021-11-25,1,46,3,11.5,529.0,73,23,0.3108108108108108,1679,32,13,10,9,13,0.3939393939393939,0.30303030303030304,0.3939393939393939,4,4,16,5.0,80.0,1.0,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,400,20,532.44,1,1,1,3,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,400
11883,26,Male,Segment C,5,906,0,Detractor,2585.56,37,6,2722.5928129829986,199,1024,0,2020-12-17,2,6,3,1.5,9.0,46,13,0.2765957446808511,598,23,8,8,7,11,0.3333333333333333,0.3333333333333333,0.4583333333333333,19,1,19,3.0,58.0,0.6,0,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,743,703,2585.56,1,4,3,8,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,743
11884,51,Male,Segment A,4,1243,2,Detractor,2006.1100000000001,19,4,2832.731828298887,180,620,0,2021-10-26,8,9,3,2.25,20.25,10,49,4.454545454545454,490,19,6,7,6,10,0.3,0.35,0.5,26,1,26,1.0,107.0,0.2,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,430,494,2006.1100000000001,1,4,2,7,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,430
11885,52,Male,Segment B,9,752,2,Promoter,3501.0699999999997,51,8,2761.3344992295843,86,976,0,2019-02-08,1,6,3,1.5,9.0,78,14,0.17721518987341772,1092,22,10,2,10,11,0.43478260869565216,0.08695652173913043,0.4782608695652174,9,30,270,2.0,68.0,0.4,1,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,1421,459,3501.0699999999997,1,3,4,8,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1421
11886,69,Female,Segment B,1,918,2,Detractor,1600.62,26,5,2859.7781433224754,395,973,0,2022-12-08,17,14,3,3.5,49.0,99,84,0.84,8316,31,15,8,8,13,0.46875,0.25,0.40625,13,4,52,2.0,63.0,0.4,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,22,338,1600.62,4,3,2,9,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22
11887,67,Female,Segment B,0,1397,2,Detractor,4199.16,60,10,2828.649426229508,935,1018,0,2022-11-22,17,7,3,1.75,12.25,79,86,1.075,6794,19,8,7,4,11,0.4,0.35,0.55,18,1,18,4.0,112.0,0.8,0,1,3,3,3,0.75,0.75,0.75,0.5625,0,38,1080,4199.16,4,5,4,13,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38
11888,22,Male,Segment C,3,290,3,Detractor,3755.44,25,5,2720.9656097560974,340,348,0,2022-11-21,28,78,3,19.5,1521.0,21,25,1.1363636363636365,525,30,11,12,7,10,0.3548387096774194,0.3870967741935484,0.3225806451612903,15,30,450,2.0,80.0,0.4,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,39,375,3755.44,4,3,4,11,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,39
11889,20,Male,Segment A,8,159,3,Passive,1080.22,22,3,2859.17713622291,9,13,0,2019-03-19,1,8,3,2.0,16.0,66,7,0.1044776119402985,462,44,15,14,15,14,0.3333333333333333,0.3111111111111111,0.3111111111111111,22,30,660,1.0,44.0,0.2,1,0,7,7,7,0.875,0.875,0.875,0.765625,0,1382,484,1080.22,1,4,1,6,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1382
11890,25,Male,Segment C,1,517,3,Detractor,4854.95,49,9,2699.5260949464014,718,1005,0,2022-12-15,35,29,3,7.25,210.25,28,21,0.7241379310344828,588,7,1,3,3,5,0.125,0.375,0.625,30,4,120,4.0,79.0,0.8,0,1,1,1,1,0.5,0.5,0.5,0.25,1,15,1470,4854.95,5,5,5,15,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,15
